duration,gross,genres,actor_3_name,facenumber_in_poster,country,budget,title_year,movie_facebook_likes,ratio_rentabilite,imdb_score_disc,ratio_rentabilite_disc
92,11806119,action|biography|drama|sport,'ken siu',1,usa,1100000,1988,0,10.732835,'\'Block3of4\'','\'Block4of4\''
120,?,comedy|drama,'thomas mitchell',7,usa,1500000,1939,0,?,'\'Block4of4\'',?
91,7417210,drama,'justin pierce',1,usa,1500000,1995,0,4.944807,'\'Block3of4\'','\'Block4of4\''
88,7362100,comedy|drama,'owen kline',0,usa,1500000,2005,0,4.908067,'\'Block4of4\'','\'Block4of4\''
97,7022940,comedy|drama|romance,'brian stepanek',1,usa,1000000,2001,682,7.02294,'\'Block3of4\'','\'Block4of4\''
95,190666,comedy|drama,'dahong ni',1,china,?,2009,784,?,'\'Block1of4\'',?
90,?,action,'sam medina',5,usa,17000000,2016,0,?,'\'Block4of4\'',?
95,?,film-noir|mystery|romance|thriller,'leo g. carroll',1,usa,1696377,1945,0,?,'\'Block4of4\'',?
103,5132222,drama|mystery|romance,'sarah polley',1,canada,2000000,1994,619,2.566111,'\'Block3of4\'','\'Block4of4\''
110,2365931,comedy|crime|drama|romance,'jan-michael vincent',2,usa,1500000,1998,0,1.577287,'\'Block4of4\'','\'Block3of4\''
103,53991137,fantasy|horror|mystery|thriller,'philip friedman',1,usa,1500000,2010,60000,35.994091,'\'Block3of4\'','\'Block4of4\''
92,?,comedy|crime|sci-fi|thriller,'miguel sandoval',3,usa,1500000,1984,0,?,'\'Block3of4\'',?
114,1221261,crime|drama|thriller,'leticia brÂ©dice',0,argentina,1500000,2000,0,0.814174,'\'Block4of4\'','\'Block2of4\''
101,2408553,documentary|war,'yaakov peri',3,israel,?,2012,0,?,'\'Block4of4\'',?
112,712294,drama,'ryan mcdonald',1,usa,1500000,2005,608,0.474863,'\'Block3of4\'','\'Block2of4\''
104,3447339,comedy|romance,'scott porter',7,usa,1500000,2013,0,2.298226,'\'Block1of4\'','\'Block4of4\''
99,418953,crime|drama|thriller,'jean-hugues anglade',0,france,1500000,1993,853,0.279302,'\'Block2of4\'','\'Block1of4\''
98,406035,drama,'summer phoenix',0,usa,1500000,2001,0,0.27069,'\'Block3of4\'','\'Block1of4\''
107,402820,drama|romance,'tom noonan',0,usa,?,2007,415,?,'\'Block3of4\'',?
93,?,action|horror|thriller,'malone thomas',1,usa,1500000,2014,307,?,'\'Block1of4\'',?
100,373967,horror|mystery,'larry fessenden',0,usa,1500000,2001,0,0.249311,'\'Block2of4\'','\'Block1of4\''
80,194568,comedy|romance,'joey slotnick',0,usa,1500000,2006,0,0.129712,'\'Block2of4\'','\'Block1of4\''
94,?,drama|family,'evan ross',1,usa,?,2010,0,?,'\'Block3of4\'',?
93,?,comedy|horror,'joel murray',0,usa,1500000,2006,0,?,'\'Block1of4\'',?
87,163245,comedy|drama|family,'fred malatesta',1,usa,1500000,1936,0,0.10883,'\'Block4of4\'','\'Block1of4\''
91,119841,drama,'bonnie hunt',1,usa,1500000,2002,304,0.079894,'\'Block2of4\'','\'Block1of4\''
84,173066,comedy|fantasy,'timothy patrick quill',1,usa,1500000,2007,0,0.115377,'\'Block2of4\'','\'Block1of4\''
90,92362,comedy|drama,'garrett morris',7,usa,1500000,2005,68,0.061575,'\'Block1of4\'','\'Block1of4\''
98,105943,comedy,'david alan grier',0,usa,1500000,2015,212,0.070629,'\'Block2of4\'','\'Block1of4\''
108,?,drama|music|romance,'darren e. burrows',0,usa,1500000,2005,216,?,'\'Block2of4\'',?
124,183490,drama|war,'ronnie lazaro',0,usa,1700000,2010,594,0.107935,'\'Block1of4\'','\'Block1of4\''
95,3478,fantasy|horror,'boyd banks',0,canada,1500000,2008,0,0.002319,'\'Block3of4\'','\'Block1of4\''
90,52166,drama,'matthew lawrence',3,usa,2000000,2008,371,0.026083,'\'Block3of4\'','\'Block1of4\''
93,?,comedy|drama|romance,'michael elian',1,usa,1500000,2015,132,?,'\'Block4of4\'',?
101,1163508,drama|fantasy|horror|thriller,'michael berryman',1,usa,2500000,2012,15000,0.465403,'\'Block1of4\'','\'Block2of4\''
107,?,comedy|horror|mystery,'cameron rhodes',3,'new zealand',350000,2014,10000,?,'\'Block3of4\'',?
20,?,documentary,'matt hunter',0,usa,1500000,2005,0,?,'\'Block3of4\'',?
87,?,drama|fantasy|romance,'kyla wise',2,canada,1500000,2005,193,?,'\'Block3of4\'',?
98,?,comedy|drama,'paul sorvino',2,usa,1500000,2013,283,?,'\'Block2of4\'',?
112,?,comedy|drama,'martin hancock',2,romania,5000000,2014,0,?,'\'Block3of4\'',?
82,?,sci-fi,'john desantis',0,canada,1500000,2014,236,?,'\'Block1of4\'',?
102,?,comedy|drama|family,'tim guinee',?,usa,2000000,2015,232,?,'\'Block4of4\'',?
97,?,action|crime|thriller,'michael parÂ©',3,usa,1500000,2015,402,?,'\'Block1of4\'',?
130,80033643,action|crime|mystery|thriller,'david oyelowo',2,usa,60000000,2012,38000,1.333894,'\'Block3of4\'','\'Block3of4\''
101,?,drama|horror|mystery|thriller,'lydia hearst',1,usa,1500000,2015,750,?,'\'Block1of4\'',?
93,?,action|horror|thriller,'kiowa gordon',?,usa,2000000,2015,135,?,'\'Block1of4\'',?
83,184925485,animation|family|fantasy|musical,'lucille la verne',1,usa,2000000,1937,0,92.462743,'\'Block4of4\'','\'Block4of4\''
106,304124,drama,'marÂ­a alche',0,argentina,1400000,2004,57,0.217231,'\'Block3of4\'','\'Block1of4\''
113,?,western,'honor blackman',2,uk,1455000,1968,209,?,'\'Block1of4\'',?
94,36830,adventure|comedy|horror,'john bailey',0,uk,1400000,2004,400,0.026307,'\'Block3of4\'','\'Block1of4\''
101,?,drama,'cullen douglas',?,usa,2000000,2016,724,?,'\'Block1of4\'',?
99,?,horror|thriller,'chasty ballesteros',0,canada,3150000,2014,969,?,'\'Block1of4\'',?
76,231186,crime|romance|thriller,'laurent poitrenaux',0,france,?,2014,389,?,'\'Block2of4\'',?
91,?,horror|thriller,'angela jones',0,usa,1400000,2014,223,?,'\'Block3of4\'',?
105,?,adventure|comedy|family,'burt ward',1,usa,1377800,1966,0,?,'\'Block2of4\'',?
120,3650677,comedy|crime,'dexter fletcher',1,uk,960000,1998,21000,3.802789,'\'Block4of4\'','\'Block4of4\''
105,?,western,'ned beatty',0,usa,1250000,1982,32,?,'\'Block3of4\'',?
120,?,action|crime|drama|mystery,?,0,usa,?,?,533,?,'\'Block4of4\'',?
105,1647780,drama,'trine dyrholm',1,denmark,1300000,1998,5000,1.267523,'\'Block4of4\'','\'Block3of4\''
95,695229,comedy|drama,'carol kane',1,usa,1300000,1996,872,0.534792,'\'Block3of4\'','\'Block2of4\''
135,638951,drama,'cat ly',2,usa,1592000,2006,100,0.401351,'\'Block4of4\'','\'Block1of4\''
105,609042,drama,'peter coyote',2,usa,1300000,1999,117,0.468494,'\'Block2of4\'','\'Block2of4\''
83,1521,comedy|horror,'georgina reilly',0,canada,1500000,2012,932,0.001014,'\'Block1of4\'','\'Block1of4\''
111,32940507,action|crime|drama|thriller,'carrie preston',1,usa,60000000,1998,0,0.549008,'\'Block2of4\'','\'Block2of4\''
60,?,drama|sci-fi,'kristen cloke',0,usa,5000000,?,963,?,'\'Block4of4\'',?
135,?,action|biography|drama|history,'mirlan abdulayev',1,kyrgyzstan,1400000,2014,0,?,'\'Block4of4\'',?
88,?,action|sci-fi,'tim choate',0,canada,1750000,1985,220,?,'\'Block1of4\'',?
87,19539,comedy,'tony cox',1,usa,1000000,2003,3000,0.019539,'\'Block2of4\'','\'Block1of4\''
97,100358,comedy|musical|romance,'samantha mcleod',2,india,1500000,2005,66,0.066905,'\'Block1of4\'','\'Block1of4\''
82,?,comedy,'matt crabtree',3,usa,1300000,2010,0,?,'\'Block1of4\'',?
103,?,horror|romance|thriller,'christopher atkins',1,usa,1300000,2009,969,?,'\'Block1of4\'',?
130,?,drama|film-noir|mystery|thriller,'george sanders',2,usa,1288000,1940,0,?,'\'Block4of4\'',?
87,19100000,horror|mystery|thriller,'amy steel',0,usa,1250000,1981,0,15.28,'\'Block2of4\'','\'Block4of4\''
101,?,drama|film-noir,'frank faylen',4,usa,1250000,1945,0,?,'\'Block4of4\'',?
96,?,horror|sci-fi,'sam mcmurray',0,usa,1250000,1984,0,?,'\'Block1of4\'',?
80,2833383,drama|music,'jorge diaz',1,usa,427000,2012,0,6.635557,'\'Block1of4\'','\'Block4of4\''
87,?,animation,'anupam kher',0,usa,15000000,2011,381,?,'\'Block1of4\'',?
92,?,crime|film-noir|thriller,'will wright',0,usa,1250000,1953,1000,?,'\'Block3of4\'',?
118,?,drama|family,'barry fitzgerald',5,usa,1250000,1941,0,?,'\'Block4of4\'',?
27,?,drama,'paul sparks',0,usa,?,?,632,?,'\'Block4of4\'',?
123,?,comedy|romance|thriller,'felicia pearson',0,usa,1420000,2014,447,?,'\'Block1of4\'',?
100,24741700,drama,'steven brill',2,usa,1200000,1989,2000,20.618083,'\'Block3of4\'','\'Block4of4\''
103,55153403,horror|mystery|thriller,'shawnee smith',0,usa,1200000,2004,0,45.961169,'\'Block4of4\'','\'Block4of4\''
100,18488314,comedy|crime|mystery,'jay chandrasekhar',0,usa,1200000,2001,0,15.406928,'\'Block3of4\'','\'Block4of4\''
99,?,action|romance|thriller,'ben youcef',6,usa,1300000,2014,221,?,'\'Block4of4\'',?
89,11278,comedy|drama,'josÂ© manuel orozco angulo',0,mexico,1300000,2013,407,0.008675,'\'Block3of4\'','\'Block1of4\''
104,79363785,drama|sci-fi|thriller,'juan riedinger',0,usa,80000000,2008,0,0.992047,'\'Block1of4\'','\'Block2of4\''
114,13876974,comedy|drama|romance,'lillete dubey',0,india,7000000,2001,0,1.982425,'\'Block4of4\'','\'Block3of4\''
111,9180275,drama,'gaby hoffmann',0,usa,1200000,2000,756,7.650229,'\'Block4of4\'','\'Block4of4\''
99,?,comedy|mystery|romance,'royal dano',0,usa,1200000,1955,0,?,'\'Block3of4\'',?
110,22494487,crime|drama|mystery|thriller,'dorian missick',3,germany,27000000,2006,10000,0.833129,'\'Block4of4\'','\'Block2of4\''
85,2199853,comedy|drama,'eddie cibrian',1,usa,1200000,1999,0,1.833211,'\'Block3of4\'','\'Block3of4\''
113,2859955,drama|sport,'scott elrod',2,usa,1200000,2013,0,2.383296,'\'Block2of4\'','\'Block4of4\''
99,2812029,crime|drama|thriller,'chris penn',0,usa,1200000,1992,19000,2.343358,'\'Block4of4\'','\'Block4of4\''
83,?,drama|family|fantasy,'gale sondergaard',1,usa,?,1940,548,?,'\'Block2of4\'',?
142,6100000,western,'enzo petito',3,italy,1200000,1966,20000,5.083333,'\'Block4of4\'','\'Block4of4\''
112,375723,comedy|drama,'luis miranda',1,brazil,4000000,2015,0,0.093931,'\'Block4of4\'','\'Block1of4\''
108,594904,comedy|drama,'eric lange',0,usa,1200000,2012,0,0.495753,'\'Block2of4\'','\'Block2of4\''
88,58936,comedy|music,'zoÂ« poledouris',0,usa,1200000,2001,27,0.049113,'\'Block2of4\'','\'Block1of4\''
97,24784,documentary,?,0,canada,1200000,2011,5000,0.020653,'\'Block4of4\'','\'Block1of4\''
85,7826,comedy|documentary,'jonathan winters',10,usa,1200000,2007,87,0.006522,'\'Block2of4\'','\'Block1of4\''
103,?,drama,'yassine azzouz',1,france,1500000,2011,754,?,'\'Block1of4\'',?
110,3830,comedy|drama,'juan carlos montoya',3,usa,1200000,2013,75,0.003192,'\'Block3of4\'','\'Block1of4\''
88,?,adventure|comedy|drama,'jim cody williams',1,usa,?,2003,480,?,'\'Block2of4\'',?
76,?,comedy,'vanessa lee chester',6,usa,?,2008,636,?,'\'Block1of4\'',?
100,?,action|adventure|romance|war,'spring byington',3,usa,1200000,1936,204,?,'\'Block3of4\'',?
99,?,thriller,'michael eisner',2,canada,1200000,2011,161,?,'\'Block1of4\'',?
84,?,action|horror|mystery|thriller,'chelsey reist',0,canada,1200000,2012,238,?,'\'Block1of4\'',?
91,2850263,adventure|comedy|sport,'brittney powell',0,usa,2600000,1993,0,1.096255,'\'Block2of4\'','\'Block3of4\''
97,?,action|comedy,'calvin lockhart',1,usa,1200000,1970,477,?,'\'Block3of4\'',?
84,?,horror,'patrick muldoon',0,usa,1200000,2015,479,?,'\'Block1of4\'',?
100,?,horror,'dustin diamond',1,usa,1200000,2015,242,?,'\'Block1of4\'',?
94,16101109,comedy,'vanessa lengies',3,usa,3000000,2005,0,5.367036,'\'Block3of4\'','\'Block4of4\''
90,6013,crime|drama|thriller,'george newton',0,uk,695393,2004,0,0.008647,'\'Block4of4\'','\'Block1of4\''
?,?,drama|horror|thriller,'lucy fry',0,australia,?,?,954,?,'\'Block3of4\'',?
92,1400000,action|drama|horror|thriller,'susan tyrrell',0,usa,1100000,1987,241,1.272727,'\'Block2of4\'','\'Block3of4\''
105,247740,documentary|drama,?,0,usa,?,2002,51,?,'\'Block1of4\'',?
73,39659,comedy|horror|musical,'brent neale',1,canada,1600000,2002,131,0.024787,'\'Block3of4\'','\'Block1of4\''
116,?,drama,'jeanne neilson',2,'south africa',10000000,2006,0,?,'\'Block3of4\'',?
110,56129,sci-fi|thriller,'eva bourne',1,canada,1100000,2010,0,0.051026,'\'Block2of4\'','\'Block1of4\''
102,4105123,action|crime|thriller,'donny alamsyah',0,indonesia,1100000,2011,51000,3.73193,'\'Block4of4\'','\'Block4of4\''
89,?,action|horror|sci-fi,'matthew r. anderson',1,usa,1100000,2010,444,?,'\'Block1of4\'',?
76,?,horror,'joe marino',0,italy,1100000,2013,200,?,'\'Block1of4\'',?
82,?,drama|romance|war,'conrad veidt',4,usa,950000,1942,23000,?,'\'Block4of4\'',?
89,?,drama|horror|mystery|thriller,'martin sharpe',0,australia,1400000,2008,0,?,'\'Block2of4\'',?
150,?,comedy|drama,'gauhar khan',1,india,?,2009,773,?,'\'Block4of4\'',?
89,?,drama|sci-fi,'jesse vint',1,usa,1000000,1972,0,?,'\'Block3of4\'',?
145,117235247,drama|sport,'carl weathers',0,usa,960000,1976,0,122.120049,'\'Block4of4\'','\'Block4of4\''
91,?,drama,'gitte witt',1,norway,1100000,2014,234,?,'\'Block1of4\'',?
89,21378000,fantasy|horror,'janet leigh',0,usa,1000000,1980,7000,21.378,'\'Block3of4\'','\'Block4of4\''
121,?,adventure|comedy|history,'hugh griffith',1,uk,1000000,1963,328,?,'\'Block3of4\'',?
83,31537320,horror|mystery|thriller,'heather sossaman',0,usa,1000000,2014,13000,31.53732,'\'Block1of4\'','\'Block4of4\''
110,?,crime|drama,'peter boyle',1,usa,1300000,1976,35000,?,'\'Block4of4\'',?
91,17986000,horror,'dee wallace',0,usa,1000000,1981,0,17.986,'\'Block3of4\'','\'Block4of4\''
110,16067035,action|adventure|thriller,'lois maxwell',4,uk,1100000,1962,5000,14.606395,'\'Block4of4\'','\'Block4of4\''
86,18112929,horror|mystery|sci-fi|thriller,'jonathan sadowski',0,usa,1000000,2012,24000,18.112929,'\'Block1of4\'','\'Block4of4\''
86,14564027,fantasy|horror,'clare higgins',0,uk,1000000,1987,0,14.564027,'\'Block3of4\'','\'Block4of4\''
120,20773070,drama,'maria canals-barrera',11,usa,5000000,2016,0,4.154614,'\'Block1of4\'','\'Block4of4\''
90,10042266,drama|horror|mystery|thriller,'lindy booth',0,usa,1000000,2005,816,10.042266,'\'Block2of4\'','\'Block4of4\''
99,10037390,action|adventure|drama|sci-fi|thriller,'sakae kimura',0,japan,1000000000,1999,339,0.010037,'\'Block2of4\'','\'Block1of4\''
112,9701559,drama|romance,'john doman',0,usa,3500000,2010,25000,2.771874,'\'Block4of4\'','\'Block4of4\''
103,9013113,adventure|comedy|drama,'paul borghese',2,usa,1000000,2005,0,9.013113,'\'Block4of4\'','\'Block4of4\''
83,53245055,horror,'brian johnson',0,usa,1000000,2012,12000,53.245055,'\'Block1of4\'','\'Block4of4\''
109,9000000,comedy|drama|music,'harrison page',8,usa,900000,1970,0,10,'\'Block2of4\'','\'Block4of4\''
89,?,drama|romance|western,'debra paget',1,usa,1000000,1956,365,?,'\'Block2of4\'',?
96,23808111,documentary,?,0,usa,?,2006,0,?,'\'Block4of4\'',?
109,?,action|drama|romance|war,'forrest tucker',0,usa,1000000,1949,624,?,'\'Block3of4\'',?
122,5355376,biography|documentary|music,'albert maysles',0,usa,?,2008,0,?,'\'Block3of4\'',?
100,7186670,adventure|horror,'magda apanowicz',0,usa,6000000,2013,12000,1.197778,'\'Block1of4\'','\'Block3of4\''
109,?,drama|family|romance,'niamh cusack',0,uk,1100000,2015,75,?,'\'Block3of4\'',?
95,5997134,biography|comedy|drama|romance,'rhea perlman',3,usa,1000000,2012,11000,5.997134,'\'Block3of4\'','\'Block4of4\''
94,4417124,documentary,'barbara kowalcyk',0,usa,?,2008,37000,?,'\'Block4of4\'',?
107,5355847,drama,'jason burkey',1,usa,?,2011,0,?,'\'Block3of4\'',?
104,3386698,comedy|drama|romance,'holland taylor',1,usa,1000000,1998,392,3.386698,'\'Block3of4\'','\'Block4of4\''
96,143492840,comedy|drama|romance,'rainn wilson',0,usa,7500000,2007,10000,19.132379,'\'Block4of4\'','\'Block4of4\''
93,5283379,comedy|drama,'kathleen rose perkins',2,usa,?,2014,0,?,'\'Block3of4\'',?
102,2981638,drama|mystery|thriller,'brady corbet',0,usa,?,2011,0,?,'\'Block3of4\'',?
84,3122616,comedy|drama,'jake lacy',1,usa,?,2014,0,?,'\'Block3of4\'',?
97,2508841,crime|drama,'misty upham',1,usa,1000000,2008,0,2.508841,'\'Block3of4\'','\'Block4of4\''
91,4946250,documentary|music,'merry clayton',0,usa,1000000,2013,14000,4.94625,'\'Block4of4\'','\'Block4of4\''
84,1950218,comedy|drama,'angel david',3,usa,1000000,1997,387,1.950218,'\'Block1of4\'','\'Block3of4\''
86,1277257,comedy|drama|romance,'vincent pastore',2,uk,1000000,1996,227,1.277257,'\'Block3of4\'','\'Block3of4\''
91,45857453,comedy|drama|music,'lesley sharp',3,uk,3500000,1997,0,13.102129,'\'Block3of4\'','\'Block4of4\''
92,1677838,documentary,'colette divine',0,usa,1000000,2006,0,1.677838,'\'Block4of4\'','\'Block3of4\''
94,1744858,comedy|drama|romance|sport,'mary mccormack',1,usa,1000000,2000,671,1.744858,'\'Block3of4\'','\'Block3of4\''
92,?,comedy|fantasy|mystery,'ella joyce',2,usa,1000000,2002,0,?,'\'Block3of4\'',?
103,80021740,adventure|comedy|family|fantasy|horror,'ken marino',4,usa,58000000,2015,35000,1.379685,'\'Block2of4\'','\'Block3of4\''
100,982214,drama,'bonz malone',0,usa,1000000,1998,603,0.982214,'\'Block3of4\'','\'Block2of4\''
119,798341,crime|drama|mystery,'rick macy',0,usa,1000000,2001,100,0.798341,'\'Block3of4\'','\'Block2of4\''
167,610991,drama|romance,'jaya bhaduri',3,india,1000000,2000,92,0.610991,'\'Block2of4\'','\'Block2of4\''
92,?,comedy,'dom deluise',0,usa,11000000,1981,0,?,'\'Block3of4\'',?
92,582024,comedy|sci-fi,'matt stone',0,usa,1000000,1997,0,0.582024,'\'Block2of4\'','\'Block2of4\''
108,548712,drama|romance,'shea whigham',0,usa,2500000,2003,571,0.219485,'\'Block3of4\'','\'Block1of4\''
97,464655,comedy|drama,'kathryn erbe',0,usa,1000000,1997,166,0.464655,'\'Block3of4\'','\'Block2of4\''
88,464126,drama,'a.j. buckley',0,usa,1000000,2002,115,0.464126,'\'Block3of4\'','\'Block2of4\''
100,428535,comedy|romance,'robert beltran',1,usa,1000000,2000,24,0.428535,'\'Block1of4\'','\'Block1of4\''
100,750100,drama,'olivia crocicchia',0,usa,?,2013,0,?,'\'Block2of4\'',?
124,621240,crime|drama,'ranin karim',6,germany,?,2009,0,?,'\'Block4of4\'',?
88,104077,comedy|drama|fantasy|romance,'chase ellison',2,usa,1000000,2006,11000,0.104077,'\'Block4of4\'','\'Block1of4\''
106,334658,drama|romance|sci-fi,'venida evans',0,usa,?,2014,32000,?,'\'Block4of4\'',?
79,279282,comedy|drama|romance,'kathleen quinlan',2,usa,1000000,2003,150,0.279282,'\'Block2of4\'','\'Block1of4\''
135,43982842,drama|fantasy|thriller,'tom mccarthy',1,usa,65000000,2009,16000,0.676659,'\'Block3of4\'','\'Block2of4\''
96,484221,biography|crime|documentary|history,'syamsul arifin',1,uk,1000000,2012,20000,0.484221,'\'Block4of4\'','\'Block2of4\''
53,274661,crime|documentary|war,'greg dagostino',0,usa,1000000,2007,0,0.274661,'\'Block4of4\'','\'Block1of4\''
97,144431,documentary|sport,'ahmet ertegun',0,uk,1000000,2006,587,0.144431,'\'Block4of4\'','\'Block1of4\''
120,227241,drama,'aasheekaa bathija',0,usa,?,2004,32,?,'\'Block4of4\'',?
90,112521,comedy|drama,'melissa gilbert',1,usa,?,2000,25,?,'\'Block1of4\'',?
91,287761,adventure|biography|documentary|drama,'anthony powell',1,'new zealand',1000000,2013,0,0.287761,'\'Block4of4\'','\'Block1of4\''
93,100240,documentary,'jason bateman',0,denmark,1000000,2014,0,0.10024,'\'Block3of4\'','\'Block1of4\''
112,96734,action|drama,'raquel elizabeth ames',3,usa,1000000,2012,706,0.096734,'\'Block1of4\'','\'Block1of4\''
160,49000,thriller,'sunil shetty',5,india,1500000,2005,31,0.032667,'\'Block1of4\'','\'Block1of4\''
95,100659,horror,'dee wallace',0,usa,900000,2009,0,0.111843,'\'Block2of4\'','\'Block1of4\''
93,48430,comedy|crime|thriller,'nathaniel parker',1,usa,500000,2010,0,0.09686,'\'Block3of4\'','\'Block1of4\''
88,21210,comedy|crime,'josh pais',0,usa,1000000,1998,157,0.02121,'\'Block2of4\'','\'Block1of4\''
105,?,crime|drama|romance,'adrienne frantz',2,usa,1000000,1999,27,?,'\'Block1of4\'',?
98,22434,comedy|drama,'james lorinz',1,usa,?,1996,43,?,'\'Block3of4\'',?
82,12996,action|comedy|fantasy|sci-fi,'jamie kennedy',0,usa,1000000,2000,210,0.012996,'\'Block2of4\'','\'Block1of4\''
89,?,comedy|romance,'hallee hirsh',1,usa,1000000,2009,143,?,'\'Block2of4\'',?
78,10018,crime|drama|thriller,'jonathon trent',0,usa,1000000,2006,244,0.010018,'\'Block2of4\'','\'Block1of4\''
97,62480,drama|sci-fi,'meredith hagner',1,usa,1000000,2015,793,0.06248,'\'Block1of4\'','\'Block1of4\''
81,6387,comedy|drama|sci-fi,'ian bohen',0,usa,1000000,2006,0,0.006387,'\'Block3of4\'','\'Block1of4\''
90,5494,comedy|drama,'veronica cartwright',3,usa,?,1997,17,?,'\'Block1of4\'',?
97,?,action|adventure|comedy|fantasy|sci-fi,'jennifer sky',2,usa,1000000,2005,128,?,'\'Block1of4\'',?
88,721,action|drama,'jesse hutch',2,germany,1000000,2006,42,0.000721,'\'Block1of4\'','\'Block1of4\''
96,703,comedy|drama,'heather bucha',3,usa,1500000,2001,47,0.000469,'\'Block1of4\'','\'Block1of4\''
105,?,crime|drama|romance,'gabriel reyes',0,mexico,1000000,2013,0,?,'\'Block3of4\'',?
?,?,comedy|family,'javed sheikh',9,pakistan,1000000,2015,259,?,'\'Block3of4\'',?
76,?,drama|romance,'laura breckenridge',0,usa,1000000,2006,501,?,'\'Block3of4\'',?
96,?,comedy|drama,'amy sedaris',1,usa,1000000,2014,903,?,'\'Block1of4\'',?
99,?,crime|drama|thriller,'james eckhouse',2,usa,1000000,2006,138,?,'\'Block2of4\'',?
90,?,comedy,'alicia ziegler',4,usa,1000000,2009,297,?,'\'Block1of4\'',?
94,?,drama,'louise sorel',1,uk,?,1965,32,?,'\'Block4of4\'',?
87,?,drama,'janet hubert',2,usa,1000000,2004,141,?,'\'Block1of4\'',?
93,?,drama,'bokeem woodbine',3,usa,?,2008,599,?,'\'Block2of4\'',?
90,?,drama,'diane venora',5,usa,1000000,2008,3,?,'\'Block2of4\'',?
89,?,comedy|horror|sci-fi,'kevin hamedani',0,usa,500000,2009,0,?,'\'Block1of4\'',?
83,?,horror,'tim abell',1,usa,1000000,2012,150,?,'\'Block1of4\'',?
96,?,drama|romance,'joseba ugalde',0,spain,?,2014,68,?,'\'Block3of4\'',?
90,?,comedy|drama|romance,'reg e. cathey',1,usa,1000000,2011,370,?,'\'Block1of4\'',?
138,?,comedy|music,'chrystee pharris',6,usa,1000000,2009,41,?,'\'Block1of4\'',?
84,?,western,'randy jay burrell',3,usa,1000000,2014,54,?,'\'Block1of4\'',?
83,?,horror|thriller,'jay paulson',1,usa,?,2012,0,?,'\'Block1of4\'',?
96,?,horror|mystery,'jennie jacques',2,uk,1000000,2012,968,?,'\'Block1of4\'',?
